,Index,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BBh,SO,SLG,OPS,PTS,Type,Link,IP,K,W,SV,ERA,WHIP,ER,BB,G,GS,L,CG,K9,ID,PlayerInfo,Name,Last,Team,Positions,Status,Projections,Rank,Player,BestADP,WorstADP,AvgADP,StdADP,ADP,vsADP,Notes,Positions2,PlayerInfo2,Description,PtsRank
1395,Jordan Holloway_MIA,,,4,,,,,29,,,,,,,44,P,https://www.fantasypros.com/mlb/players/jordan-holloway.php,31.4,30.0,2.0,0.0,4.68,1.52,16.0,19.0,26.0,0.0,2.0,0.0,8.6,jordan-holloway,"Jordan Holloway (MIA - RP,SP)",Jordan Holloway,Holloway,MIA,"RP,SP",MiLB,2-2-0SV|4.68|1.52|8.60K9,,,,,,,,,,,,"2-2-0SV|4.68|1.52|8.60K9
",1022.0
1396,Jordan Yamamoto_NYM,,,4,,,,,22,,,,,,,29,P,https://www.fantasypros.com/mlb/players/jordan-yamamoto.php,21.6,19.0,1.0,0.0,5.02,1.41,12.0,9.0,11.0,2.0,1.0,0.0,7.92,jordan-yamamoto,"Jordan Yamamoto (NYM - P,SP)",Jordan Yamamoto,Yamamoto,NYM,"P,SP",MiLB,1-1-0SV|5.02|1.41|7.92K9,,,,,,,,,,,,"1-1-0SV|5.02|1.41|7.92K9
",1202.0
1397,Jose Castillo_SD,,,1,,,,,8,,,,,,,23,P,https://www.fantasypros.com/mlb/players/jose-castillo.php,10.4,12.0,0.0,0.0,3.46,1.15,4.0,4.0,10.0,0.0,0.0,0.0,10.38,jose-castillo,"Jose Castillo (SD - RP,SP)",Jose Castillo,Castillo,SD,"RP,SP",NRI,0-0-0SV|3.46|1.15|10.38K9,,,,,,,,,,,,"0-0-0SV|3.46|1.15|10.38K9
",1296.0
1398,Jose Devers_MIA,56.0,7.0,1,6.0,1.0,0.259,0.312,14,3.0,0.0,4.0,13.0,0.383,0.696,26,H,https://www.fantasypros.com/mlb/players/jose-devers.php,,,,,,,,,,,,,,jose-devers,Jose Devers (MIA - 2B),Jose Devers,Devers,MIA,2B,,.259|7R|1HR|6RBI|1SB,,,,,,,,,,,,".259|7R|1HR|6RBI|1SB
",1248.0
1399,Jose Leclerc_TEX,,,4,,,,,26,,,,,,,82,P,https://www.fantasypros.com/mlb/players/jose-leclerc.php,32.4,40.0,2.0,3.0,3.91,1.3,14.0,16.0,34.0,0.0,2.0,0.0,11.11,jose-leclerc,Jose Leclerc (TEX - RP),Jose Leclerc,Leclerc,TEX,RP,,2-2-3SV|3.91|1.30|11.11K9,,,,,,,,,,,,"2-2-3SV|3.91|1.30|11.11K9
",774.0
1400,Jose Marte_LAA,,,1,,,,,10,,,,,,,11,P,https://www.fantasypros.com/mlb/players/jose-marte.php,10.2,11.0,0.0,0.0,4.76,1.51,5.0,6.0,10.0,0.0,1.0,0.0,9.71,jose-marte,Jose Marte (LAA - RP),Jose Marte,Marte,LAA,RP,MiLB,0-1-0SV|4.76|1.51|9.71K9,,,,,,,,,,,,"0-1-0SV|4.76|1.51|9.71K9
",1488.0
1401,Josh James_HOU,,,4,,,,,24,,,,,,,54,P,https://www.fantasypros.com/mlb/players/josh-james.php,28.0,34.0,1.0,0.0,4.22,1.33,13.0,14.0,27.0,0.0,1.0,0.0,10.93,josh-james,Josh James (HOU - RP),Josh James,James,HOU,RP,MiLB,1-1-0SV|4.22|1.33|10.93K9,,,,,,,,,,,,"1-1-0SV|4.22|1.33|10.93K9
",945.0
1402,Julian Fernandez_COL,,,3,,,,,21,,,,,,,27,P,https://www.fantasypros.com/mlb/players/julian-fernandez.php,20.3,18.0,1.0,0.0,5.1,1.47,11.0,9.0,20.0,0.0,1.0,0.0,7.98,julian-fernandez,Julian Fernandez (COL - RP),Julian Fernandez,Fernandez,COL,RP,MiLB,1-1-0SV|5.10|1.47|7.98K9,,,,,,,,,,,,"1-1-0SV|5.10|1.47|7.98K9
",1230.0
1403,Junior Fernandez_STL,,,2,,,,,19,,,,,,,32,P,https://www.fantasypros.com/mlb/players/junior-fernandez-p.php,20.3,20.0,1.0,0.0,4.28,1.43,10.0,10.0,18.0,0.0,1.0,0.0,8.87,junior-fernandez-p,Junior Fernandez (STL - RP),Junior Fernandez,Fernandez,STL,RP,MiLB,1-1-0SV|4.28|1.43|8.87K9,,,,,,,,,,,,"1-1-0SV|4.28|1.43|8.87K9
",1149.0
1404,Junior Guerra_FA,,,5,,,,,34,,,,,,,50,P,https://www.fantasypros.com/mlb/players/junior-guerra.php,35.6,32.0,2.0,0.0,4.71,1.43,19.0,17.0,31.0,0.0,2.0,0.0,8.09,junior-guerra,Junior Guerra (FA - RP),Junior Guerra,Guerra,FA,RP,FA,2-2-0SV|4.71|1.43|8.09K9,,,,,,,,,,,,"2-2-0SV|4.71|1.43|8.09K9
",972.0
1405,Justin Anderson_TEX,,,3,,,,,19,,,,,,,33,P,https://www.fantasypros.com/mlb/players/justin-anderson.php,20.4,22.0,1.0,0.0,4.48,1.44,10.0,11.0,21.0,0.0,1.0,0.0,9.71,justin-anderson,Justin Anderson (TEX - RP),Justin Anderson,Anderson,TEX,RP,MiLB,1-1-0SV|4.48|1.44|9.71K9,,,,,,,,,,,,"1-1-0SV|4.48|1.44|9.71K9
",1135.0
1406,Justin Bruihl_LAD,,,4,,,,,30,,,,,,,58,P,https://www.fantasypros.com/mlb/players/justin-bruihl.php,31.6,29.0,2.0,0.0,4.14,1.32,15.0,11.0,33.0,0.0,1.0,0.0,8.26,justin-bruihl,Justin Bruihl (LAD - RP),Justin Bruihl,Bruihl,LAD,RP,,2-1-0SV|4.14|1.32|8.26K9,,,,,,,,,,,,"2-1-0SV|4.14|1.32|8.26K9
",915.0
1407,Justin Garza_CLE,,,3,,,,,19,,,,,,,29,P,https://www.fantasypros.com/mlb/players/justin-garza.php,20.0,20.0,1.0,0.0,4.91,1.48,11.0,10.0,15.0,0.0,1.0,0.0,9.0,justin-garza,Justin Garza (CLE - RP),Justin Garza,Garza,CLE,RP,NRI,1-1-0SV|4.91|1.48|9.00K9,,,,,,,,,,,,"1-1-0SV|4.91|1.48|9.00K9
",1203.0
1408,Justin Grimm_OAK,,,6,,,,,32,,,,,,,58,P,https://www.fantasypros.com/mlb/players/justin-grimm.php,35.0,37.0,2.0,0.0,4.53,1.38,18.0,16.0,39.0,0.0,2.0,0.0,9.51,justin-grimm,Justin Grimm (OAK - RP),Justin Grimm,Grimm,OAK,RP,NRI,2-2-0SV|4.53|1.38|9.51K9,,,,,,,,,,,,"2-2-0SV|4.53|1.38|9.51K9
",916.0
1409,Justin Topa_MIL,,,2,,,,,16,,,,,,,22,P,https://www.fantasypros.com/mlb/players/justin-topa.php,15.6,14.0,1.0,0.0,4.96,1.39,9.0,5.0,16.0,0.0,1.0,0.0,8.08,justin-topa,Justin Topa (MIL - RP),Justin Topa,Topa,MIL,RP,,1-1-0SV|4.96|1.39|8.08K9,,,,,,,,,,,,"1-1-0SV|4.96|1.39|8.08K9
",1312.0
1410,Kaleb Ort_BOS,,,1,,,,,7,,,,,,,18,P,https://www.fantasypros.com/mlb/players/kaleb-ort.php,8.1,8.0,1.0,0.0,4.56,1.41,4.0,4.0,29.0,0.0,0.0,0.0,8.89,kaleb-ort,Kaleb Ort (BOS - RP),Kaleb Ort,Ort,BOS,RP,MiLB,1-0-0SV|4.56|1.41|8.89K9,,,,,,,,,,,,"1-0-0SV|4.56|1.41|8.89K9
",1360.0
1411,Kent Emanuel_PHI,,,2,,,,,14,,,,,,,18,P,https://www.fantasypros.com/mlb/players/kent-emanuel.php,13.4,11.0,1.0,0.0,4.41,1.36,7.0,5.0,10.0,0.0,1.0,0.0,7.39,kent-emanuel,Kent Emanuel (PHI - RP),Kent Emanuel,Emanuel,PHI,RP,IL60,1-1-0SV|4.41|1.36|7.39K9,,,,,,,,,,,,"1-1-0SV|4.41|1.36|7.39K9
",1361.0
1412,Keone Kela_ARI,,,4,,,,,22,,,,,,,44,P,https://www.fantasypros.com/mlb/players/keone-kela.php,23.8,26.0,1.0,0.0,4.21,1.29,11.0,9.0,25.0,0.0,1.0,0.0,9.83,keone-kela,Keone Kela (ARI - RP),Keone Kela,Kela,ARI,RP,NRI,1-1-0SV|4.21|1.29|9.83K9,,,,,,,,,,,,"1-1-0SV|4.21|1.29|9.83K9
",1023.0
1413,Kevin Ginkel_ARI,,,3,,,,,16,,,,,,,30,P,https://www.fantasypros.com/mlb/players/kevin-ginkel.php,17.3,20.0,1.0,0.0,4.43,1.35,9.0,8.0,23.0,0.0,1.0,0.0,10.4,kevin-ginkel,Kevin Ginkel (ARI - RP),Kevin Ginkel,Ginkel,ARI,RP,MiLB,1-1-0SV|4.43|1.35|10.40K9,,,,,,,,,,,,"1-1-0SV|4.43|1.35|10.40K9
",1185.0
1414,Keynan Middleton_ARI,,,3,,,,,23,,,,,,,41,P,https://www.fantasypros.com/mlb/players/keynan-middleton.php,23.7,23.0,1.0,1.0,4.72,1.46,12.0,11.0,24.0,0.0,1.0,0.0,8.73,keynan-middleton,Keynan Middleton (ARI - RP),Keynan Middleton,Middleton,ARI,RP,NRI,1-1-1SV|4.72|1.46|8.73K9,,,,,,,,,,,,"1-1-1SV|4.72|1.46|8.73K9
",1044.0
1415,Kirby Snead_OAK,,,4,,,,,34,,,,,,,73,P,https://www.fantasypros.com/mlb/players/kirby-snead.php,37.6,39.0,2.0,0.0,3.66,1.29,15.0,15.0,36.0,0.0,2.0,0.0,9.34,kirby-snead,Kirby Snead (OAK - RP),Kirby Snead,Snead,OAK,RP,,2-2-0SV|3.66|1.29|9.34K9,,,,,,,,,,,,"2-2-0SV|3.66|1.29|9.34K9
",818.0
1416,Kirby Yates_ATL,,,4,,,,,25,,,,,,,71,P,https://www.fantasypros.com/mlb/players/kirby-yates.php,29.4,37.0,2.0,0.0,3.71,1.18,12.0,10.0,31.0,0.0,1.0,0.0,11.33,kirby-yates,Kirby Yates (ATL - RP),Kirby Yates,Yates,ATL,RP,IL60,2-1-0SV|3.71|1.18|11.33K9,,,,,,,,,,,,"2-1-0SV|3.71|1.18|11.33K9
",834.0
1417,Kohei Arihara_TEX,,,7,,,,,30,,,,,,,11,P,https://www.fantasypros.com/mlb/players/kohei-arihara.php,26.3,17.0,1.0,0.0,6.69,1.52,20.0,10.0,17.0,4.0,2.0,0.0,5.82,kohei-arihara,Kohei Arihara (TEX - SP),Kohei Arihara,Arihara,TEX,SP,MiLB,1-2-0SV|6.69|1.52|5.82K9,,,,,,,,,,,,"1-2-0SV|6.69|1.52|5.82K9
",1489.0
1418,Kohl Stewart_BAL,,,2,,,,,14,,,,,,,16,P,https://www.fantasypros.com/mlb/players/kohl-stewart.php,13.8,11.0,1.0,0.0,4.91,1.47,8.0,6.0,14.0,1.0,1.0,0.0,7.17,kohl-stewart,Kohl Stewart (BAL - SP),Kohl Stewart,Stewart,BAL,SP,,1-1-0SV|4.91|1.47|7.17K9,,,,,,,,,,,,"1-1-0SV|4.91|1.47|7.17K9
",1395.0
1419,Konnor Pilkington_CLE,,,4,,,,,29,,,,,,,55,P,https://www.fantasypros.com/mlb/players/konnor-pilkington.php,31.7,32.0,2.0,0.0,4.24,1.34,15.0,13.0,29.0,0.0,2.0,0.0,9.09,konnor-pilkington,Konnor Pilkington (CLE - SP),Konnor Pilkington,Pilkington,CLE,SP,,2-2-0SV|4.24|1.34|9.09K9,,,,,,,,,,,,"2-2-0SV|4.24|1.34|9.09K9
",940.0
1420,Kutter Crawford_BOS,,,4,,,,,27,,,,,,,46,P,https://www.fantasypros.com/mlb/players/kutter-crawford.php,27.7,28.0,2.0,0.0,4.54,1.34,14.0,10.0,19.0,2.0,2.0,0.0,9.1,kutter-crawford,Kutter Crawford (BOS - SP),Kutter Crawford,Crawford,BOS,SP,,2-2-0SV|4.54|1.34|9.10K9,,,,,,,,,,,,"2-2-0SV|4.54|1.34|9.10K9
",1008.0
1421,Kyle Barraclough_LAA,,,4,,,,,21,,,,,,,47,P,https://www.fantasypros.com/mlb/players/kyle-barraclough.php,24.7,29.0,2.0,0.0,4.84,1.41,13.0,14.0,23.0,0.0,1.0,0.0,10.57,kyle-barraclough,Kyle Barraclough (LAA - RP),Kyle Barraclough,Barraclough,LAA,RP,NRI,2-1-0SV|4.84|1.41|10.57K9,,,,,,,,,,,,"2-1-0SV|4.84|1.41|10.57K9
",999.0
1422,Kyle Crick_CWS,,,5,,,,,31,,,,,,,47,P,https://www.fantasypros.com/mlb/players/kyle-crick.php,33.1,33.0,2.0,0.0,4.82,1.49,18.0,18.0,35.0,0.0,2.0,0.0,8.97,kyle-crick,Kyle Crick (CWS - RP),Kyle Crick,Crick,CWS,RP,NRI,2-2-0SV|4.82|1.49|8.97K9,,,,,,,,,,,,"2-2-0SV|4.82|1.49|8.97K9
",1000.0
1423,Kyle Nelson_ARI,,,1,,,,,4,,,,,,,8,P,https://www.fantasypros.com/mlb/players/kyle-nelson.php,4.5,4.0,0.0,0.0,4.57,1.5,2.0,2.0,5.0,0.0,0.0,0.0,8.0,kyle-nelson,Kyle Nelson (ARI - RP),Kyle Nelson,Nelson,ARI,RP,MiLB,0-0-0SV|4.57|1.50|8.00K9,,,,,,,,,,,,"0-0-0SV|4.57|1.50|8.00K9
",1529.0
1424,Kyle Tyler_SD,,,3,,,,,19,,,,,,,30,P,https://www.fantasypros.com/mlb/players/kyle-tyler.php,19.7,16.0,1.0,0.0,4.32,1.38,9.0,8.0,14.0,0.0,1.0,0.0,7.31,kyle-tyler,Kyle Tyler (SD - RP),Kyle Tyler,Tyler,SD,RP,MiLB,1-1-0SV|4.32|1.38|7.31K9,,,,,,,,,,,,"1-1-0SV|4.32|1.38|7.31K9
",1186.0
1425,Logan Allen_CLE,,,9,,,,,62,,,,,,,73,P,https://www.fantasypros.com/mlb/players/logan-allen.php,59.7,51.0,3.0,0.0,4.92,1.45,33.0,24.0,36.0,4.0,4.0,0.0,7.69,logan-allen,Logan Allen (CLE - SP),Logan Allen,Allen,CLE,SP,,3-4-0SV|4.92|1.45|7.69K9,,,,,,,,,,,,"3-4-0SV|4.92|1.45|7.69K9
",819.0
1426,Logan Gillaspie_BAL,,,2,,,,,15,,,,,,,21,P,https://www.fantasypros.com/mlb/players/logan-gillaspie.php,14.3,12.0,1.0,0.0,4.63,1.44,7.0,5.0,14.0,0.0,1.0,0.0,7.55,logan-gillaspie,Logan Gillaspie (BAL - RP),Logan Gillaspie,Gillaspie,BAL,RP,MiLB,1-1-0SV|4.63|1.44|7.55K9,,,,,,,,,,,,"1-1-0SV|4.63|1.44|7.55K9
",1326.0
1427,Lucas Luetge_NYY,,,7,,,,,45,,,,,,,93,P,https://www.fantasypros.com/mlb/players/lucas-luetge.php,47.4,47.0,3.0,0.0,4.03,1.25,21.0,14.0,49.0,0.0,2.0,0.0,8.92,lucas-luetge,Lucas Luetge (NYY - RP),Lucas Luetge,Luetge,NYY,RP,,3-2-0SV|4.03|1.25|8.92K9,,,,,,,,,,,,"3-2-0SV|4.03|1.25|8.92K9
",702.0
1428,Luis Avilan_WSH,,,3,,,,,18,,,,,,,26,P,https://www.fantasypros.com/mlb/players/luis-avilan.php,18.2,17.0,1.0,0.0,4.69,1.43,10.0,8.0,21.0,0.0,1.0,0.0,8.41,luis-avilan,Luis Avilan (WSH - RP),Luis Avilan,Avilan,WSH,RP,MiLB,1-1-0SV|4.69|1.43|8.41K9,,,,,,,,,,,,"1-1-0SV|4.69|1.43|8.41K9
",1249.0
1429,Luis Frias_ARI,,,2,,,,,16,,,,,,,26,P,https://www.fantasypros.com/mlb/players/luis-frias.php,16.8,16.0,1.0,0.0,4.39,1.4,8.0,8.0,15.0,0.0,1.0,0.0,8.57,luis-frias,Luis Frias (ARI - RP),Luis Frias,Frias,ARI,RP,MiLB,1-1-0SV|4.39|1.40|8.57K9,,,,,,,,,,,,"1-1-0SV|4.39|1.40|8.57K9
",1250.0
1430,Luis Gonzalez_SF,53.0,7.0,2,6.0,2.0,0.225,0.304,12,2.0,0.0,6.0,14.0,0.386,0.69,27,H,https://www.fantasypros.com/mlb/players/luis-gonzalez.php,,,,,,,,,,,,,,luis-gonzalez,Luis Gonzalez (SF - OF),Luis Gonzalez,Gonzalez,SF,OF,MiLB,.225|7R|2HR|6RBI|2SB,,,,,,,,,,,,".225|7R|2HR|6RBI|2SB
",1231.0
1431,Luis Perdomo_MIL,,,4,,,,,27,,,,,,,36,P,https://www.fantasypros.com/mlb/players/luis-perdomo.php,26.4,23.0,1.0,0.0,4.7,1.42,14.0,11.0,27.0,0.0,1.0,0.0,7.84,luis-perdomo,"Luis Perdomo (MIL - RP,SP)",Luis Perdomo,Perdomo,MIL,"RP,SP",MiLB,1-1-0SV|4.70|1.42|7.84K9,,,,,,,,,,,,"1-1-0SV|4.70|1.42|7.84K9
",1099.0
1432,Luke Barker_MIL,,,3,,,,,14,,,,,,,26,P,https://www.fantasypros.com/mlb/players/luke-barker.php,14.8,15.0,1.0,0.0,4.24,1.25,7.0,5.0,19.0,0.0,1.0,0.0,9.12,luke-barker,Luke Barker (MIL - RP),Luke Barker,Barker,MIL,RP,MiLB,1-1-0SV|4.24|1.25|9.12K9,,,,,,,,,,,,"1-1-0SV|4.24|1.25|9.12K9
",1251.0
1433,Luke Farrell_FA,,,2,,,,,13,,,,,,,28,P,https://www.fantasypros.com/mlb/players/luke-farrell.php,14.7,16.0,1.0,0.0,4.7,1.43,8.0,8.0,16.0,0.0,0.0,0.0,9.8,luke-farrell,Luke Farrell (FA - RP),Luke Farrell,Farrell,FA,RP,FA,1-0-0SV|4.70|1.43|9.80K9,,,,,,,,,,,,"1-0-0SV|4.70|1.43|9.80K9
",1221.0
1434,Manny Banuelos_NYY,,,3,,,,,21,,,,,,,29,P,https://www.fantasypros.com/mlb/players/manuel-banuelos.php,20.5,20.0,1.0,0.0,5.02,1.49,11.0,10.0,17.0,0.0,1.0,0.0,8.78,manuel-banuelos,"Manny Banuelos (NYY - RP,SP)",Manny Banuelos,Banuelos,NYY,"RP,SP",MiLB,1-1-0SV|5.02|1.49|8.78K9,,,,,,,,,,,,"1-1-0SV|5.02|1.49|8.78K9
",1204.0
1435,Marcos Diplan_BAL,,,2,,,,,13,,,,,,,17,P,https://www.fantasypros.com/mlb/players/marcos-diplan.php,13.5,13.0,1.0,0.0,5.11,1.51,8.0,8.0,13.0,0.0,1.0,0.0,8.67,marcos-diplan,Marcos Diplan (BAL - RP),Marcos Diplan,Diplan,BAL,RP,MiLB,1-1-0SV|5.11|1.51|8.67K9,,,,,,,,,,,,"1-1-0SV|5.11|1.51|8.67K9
",1375.0
1436,Mark Leiter Jr._CHC,,,1,,,,,4,,,,,,,7,P,https://www.fantasypros.com/mlb/players/mark-leiter-jr.php,4.0,4.0,0.0,0.0,4.5,1.25,2.0,1.0,4.0,0.0,0.0,0.0,9.0,mark-leiter-jr,Mark Leiter Jr. (CHC - RP),Mark Leiter Jr.,Leiter Jr.,CHC,RP,MiLB,0-0-0SV|4.50|1.25|9.00K9,,,,,,,,,,,,"0-0-0SV|4.50|1.25|9.00K9
",1535.0
1437,Mason Thompson_WSH,,,4,,,,,28,,,,,,,26,P,https://www.fantasypros.com/mlb/players/mason-thompson.php,26.3,23.0,1.0,0.0,5.07,1.53,15.0,13.0,27.0,0.0,2.0,0.0,7.87,mason-thompson,Mason Thompson (WSH - RP),Mason Thompson,Thompson,WSH,RP,,1-2-0SV|5.07|1.53|7.87K9,,,,,,,,,,,,"1-2-0SV|5.07|1.53|7.87K9
",1252.0
1438,Matt Bowman_NYY,,,1,,,,,9,,,,,,,12,P,https://www.fantasypros.com/mlb/players/matthew-bowman.php,8.9,7.0,0.0,0.0,4.67,1.38,5.0,3.0,11.0,0.0,0.0,0.0,7.08,matthew-bowman,Matt Bowman (NYY - RP),Matt Bowman,Bowman,NYY,RP,MiLB,0-0-0SV|4.67|1.38|7.08K9,,,,,,,,,,,,"0-0-0SV|4.67|1.38|7.08K9
",1457.0
1439,Matt Bush_TEX,,,7,,,,,36,,,,,,,72,P,https://www.fantasypros.com/mlb/players/matt-bush.php,36.9,36.0,1.0,4.0,4.73,1.41,19.0,16.0,40.0,0.0,2.0,0.0,8.78,matt-bush,Matt Bush (TEX - RP),Matt Bush,Bush,TEX,RP,MiLB,1-2-4SV|4.73|1.41|8.78K9,,,,,,,,,,,,"1-2-4SV|4.73|1.41|8.78K9
",826.0
1440,Matt Duffy_LAA,237.0,31.0,4,25.0,4.0,0.267,0.33,63,10.0,1.0,22.0,51.0,0.367,0.696,118,H,https://www.fantasypros.com/mlb/players/matt-duffy.php,,,,,,,,,,,,,,matt-duffy,"Matt Duffy (LAA - 2B,3B)",Matt Duffy,Duffy,LAA,"2B,3B",,.267|31R|4HR|25RBI|4SB,,,,,,,,,,,,".267|31R|4HR|25RBI|4SB
",600.0
1441,Matt Festa_SEA,,,3,,,,,19,,,,,,,31,P,https://www.fantasypros.com/mlb/players/matthew-festa.php,19.6,19.0,1.0,0.0,4.46,1.36,10.0,8.0,20.0,0.0,1.0,0.0,8.72,matthew-festa,Matt Festa (SEA - RP),Matt Festa,Festa,SEA,RP,MiLB,1-1-0SV|4.46|1.36|8.72K9,,,,,,,,,,,,"1-1-0SV|4.46|1.36|8.72K9
",1163.0
1442,Matt Foster_CWS,,,5,,,,,31,,,,,,,57,P,https://www.fantasypros.com/mlb/players/matt-foster.php,32.5,34.0,2.0,0.0,4.34,1.3,16.0,12.0,31.0,0.0,2.0,0.0,9.42,matt-foster,Matt Foster (CWS - RP),Matt Foster,Foster,CWS,RP,MiLB,2-2-0SV|4.34|1.30|9.42K9,,,,,,,,,,,,"2-2-0SV|4.34|1.30|9.42K9
",925.0
1443,Matt Moore_TEX,,,5,,,,,30,,,,,,,31,P,https://www.fantasypros.com/mlb/players/matt-moore.php,28.9,26.0,1.0,0.0,5.25,1.47,17.0,13.0,15.0,3.0,2.0,0.0,8.1,matt-moore,"Matt Moore (TEX - RP,SP)",Matt Moore,Moore,TEX,"RP,SP",NRI,1-2-0SV|5.25|1.47|8.10K9,,,,,,,,,,,,"1-2-0SV|5.25|1.47|8.10K9
",1164.0
1444,Matt Peacock_ARI,,,3,,,,,22,,,,,,,20,P,https://www.fantasypros.com/mlb/players/matt-peacock.php,19.6,12.0,1.0,0.0,4.83,1.5,11.0,7.0,15.0,0.0,1.0,0.0,5.51,matt-peacock,"Matt Peacock (ARI - RP,SP)",Matt Peacock,Peacock,ARI,"RP,SP",MiLB,1-1-0SV|4.83|1.50|5.51K9,,,,,,,,,,,,"1-1-0SV|4.83|1.50|5.51K9
",1334.0
1445,Meibrys Viloria_TEX,11.0,1.0,0,1.0,0.0,0.238,0.304,3,0.0,0.0,1.0,4.0,0.238,0.542,2,H,https://www.fantasypros.com/mlb/players/meibrys-viloria.php,,,,,,,,,,,,,,meibrys-viloria,Meibrys Viloria (TEX - C),Meibrys Viloria,Viloria,TEX,C,MiLB,.238|1R|0HR|1RBI|0SB,,,,,,,,,,,,".238|1R|0HR|1RBI|0SB
",1558.0
1446,Michael Feliz_BOS,,,4,,,,,23,,,,,,,36,P,https://www.fantasypros.com/mlb/players/michael-feliz.php,23.3,24.0,1.0,0.0,4.97,1.4,13.0,9.0,25.0,0.0,1.0,0.0,9.27,michael-feliz,Michael Feliz (BOS - RP),Michael Feliz,Feliz,BOS,RP,MiLB,1-1-0SV|4.97|1.40|9.27K9,,,,,,,,,,,,"1-1-0SV|4.97|1.40|9.27K9
",1100.0
1447,Michael Rucker_CHC,,,5,,,,,31,,,,,,,50,P,https://www.fantasypros.com/mlb/players/michael-rucker.php,31.3,30.0,1.0,0.0,4.59,1.36,16.0,11.0,26.0,0.0,1.0,0.0,8.63,michael-rucker,Michael Rucker (CHC - RP),Michael Rucker,Rucker,CHC,RP,,1-1-0SV|4.59|1.36|8.63K9,,,,,,,,,,,,"1-1-0SV|4.59|1.36|8.63K9
",973.0
1448,Michel Baez_SD,,,3,,,,,20,,,,,,,38,P,https://www.fantasypros.com/mlb/players/michel-baez.php,21.7,23.0,1.0,0.0,4.28,1.38,10.0,10.0,22.0,0.0,1.0,0.0,9.54,michel-baez,"Michel Baez (SD - RP,SP)",Michel Baez,Baez,SD,"RP,SP",IL60,1-1-0SV|4.28|1.38|9.54K9,,,,,,,,,,,,"1-1-0SV|4.28|1.38|9.54K9
",1077.0
1449,Miguel Diaz_DET,,,3,,,,,17,,,,,,,25,P,https://www.fantasypros.com/mlb/players/miguel-diaz.php,17.1,17.0,1.0,0.0,4.66,1.45,9.0,8.0,13.0,0.0,1.0,0.0,8.95,miguel-diaz,Miguel Diaz (DET - RP),Miguel Diaz,Diaz,DET,RP,MiLB,1-1-0SV|4.66|1.45|8.95K9,,,,,,,,,,,,"1-1-0SV|4.66|1.45|8.95K9
",1265.0
1450,Miguel Romero_OAK,,,2,,,,,15,,,,,,,17,P,https://www.fantasypros.com/mlb/players/luis-romero.php,14.4,11.0,1.0,0.0,4.96,1.49,8.0,6.0,15.0,0.0,1.0,0.0,6.88,luis-romero,Miguel Romero (OAK - RP),Miguel Romero,Romero,OAK,RP,MiLB,1-1-0SV|4.96|1.49|6.88K9,,,,,,,,,,,,"1-1-0SV|4.96|1.49|6.88K9
",1376.0
1451,Miguel Sanchez_MIL,,,4,,,,,24,,,,,,,36,P,https://www.fantasypros.com/mlb/players/miguel-sanchez.php,24.2,23.0,1.0,0.0,4.73,1.43,13.0,10.0,25.0,0.0,1.0,0.0,8.55,miguel-sanchez,Miguel Sanchez (MIL - RP),Miguel Sanchez,Sanchez,MIL,RP,MiLB,1-1-0SV|4.73|1.43|8.55K9,,,,,,,,,,,,"1-1-0SV|4.73|1.43|8.55K9
",1101.0
1452,Miguel Yajure_PIT,,,6,,,,,41,,,,,,,57,P,https://www.fantasypros.com/mlb/players/miguel-yajure.php,40.8,33.0,2.0,0.0,4.7,1.37,21.0,15.0,22.0,3.0,2.0,0.0,7.28,miguel-yajure,Miguel Yajure (PIT - SP),Miguel Yajure,Yajure,PIT,SP,,2-2-0SV|4.70|1.37|7.28K9,,,,,,,,,,,,"2-2-0SV|4.70|1.37|7.28K9
",926.0
1453,Mike Baumann_BAL,,,6,,,,,42,,,,,,,51,P,https://www.fantasypros.com/mlb/players/michael-baumann.php,42.6,36.0,2.0,0.0,4.87,1.45,23.0,20.0,31.0,2.0,3.0,0.0,7.61,michael-baumann,Mike Baumann (BAL - RP),Mike Baumann,Baumann,BAL,RP,,2-3-0SV|4.87|1.45|7.61K9,,,,,,,,,,,,"2-3-0SV|4.87|1.45|7.61K9
",968.0
1454,Mike Montgomery_NYM,,,1,,,,,7,,,,,,,9,P,https://www.fantasypros.com/mlb/players/mike-montgomery.php,7.0,6.0,0.0,0.0,4.71,1.38,4.0,3.0,8.0,0.0,0.0,0.0,7.71,mike-montgomery,"Mike Montgomery (NYM - RP,SP)",Mike Montgomery,Montgomery,NYM,"RP,SP",NRI,0-0-0SV|4.71|1.38|7.71K9,,,,,,,,,,,,"0-0-0SV|4.71|1.38|7.71K9
",1521.0
1455,Miles Mastrobuoni_TB,4.0,1.0,0,1.0,0.0,0.263,0.372,1,0.0,0.0,1.0,1.0,0.4,0.772,3,H,https://www.fantasypros.com/mlb/players/miles-mastrobuoni.php,,,,,,,,,,,,,,miles-mastrobuoni,"Miles Mastrobuoni (TB - 2B,OF)",Miles Mastrobuoni,Mastrobuoni,TB,"2B,OF",MiLB,.263|1R|0HR|1RBI|0SB,,,,,,,,,,,,".263|1R|0HR|1RBI|0SB
",1556.0
