,Index,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BBh,SO,SLG,OPS,PTS,Type,Link,IP,K,W,SV,ERA,WHIP,ER,BB,G,GS,L,CG,K9,ID,PlayerInfo,Name,Last,Team,Positions,Status,Projections,Rank,Player,BestADP,WorstADP,AvgADP,StdADP,ADP,vsADP,Notes,Positions2,PlayerInfo2,Description,PtsRank
10,Juan Soto_NYY,526.0,110.0,38,104.0,11.0,0.285,0.426,150,28.0,2.0,129.0,116.0,0.561,0.988,544,H,https://www.fantasypros.com/mlb/players/juan-soto.php,,,,,,,,,,,,,,juan-soto,Juan Soto (NYY - OF),Juan Soto,Soto,NYY,OF,,.285|110R|38HR|104RBI|11SB,11.0,Juan Soto (NYY - LF),7.0,18.0,10.5,1.8,6.0,-5.0,"Juan Soto delivered an impressive 2023 season, overcoming a sluggish start to finish with 35 homers, 109 RBIs, 97 runs, and 12 steals. His outstanding .410 OBP and .519 slugging, highlighted by a stellar 18.6% walk rate, underscore his advanced plate discipline. Despite a slightly higher strikeout rate at 18.2%, Soto remains a top pick, particularly in OBP leagues. Chances are good that the 25-year-old will be playing somewhere other than San Diego before hitting free agency in 2025; however, he is easily a Top-10 draft pick in all fantasy formats.",OF,Juan Soto (NYY - OF),".285|110R|38HR|104RBI|11SB
Juan Soto delivered an impressive 2023 season, overcoming a sluggish start to finish with 35 homers, 109 RBIs, 97 runs, and 12 steals. His outstanding .410 OBP and .519 slugging, highlighted by a stellar 18.6% walk rate, underscore his advanced plate discipline. Despite a slightly higher strikeout rate at 18.2%, Soto remains a top pick, particularly in OBP leagues. Chances are good that the 25-year-old will be playing somewhere other than San Diego before hitting free agency in 2025; however, he is easily a Top-10 draft pick in all fantasy formats.",2.0
11,Trea Turner_PHI,612.0,96.0,23,82.0,28.0,0.283,0.332,173,35.0,4.0,44.0,134.0,0.464,0.796,402,H,https://www.fantasypros.com/mlb/players/trea-turner.php,,,,,,,,,,,,,,trea-turner,Trea Turner (PHI - SS),Trea Turner,Turner,PHI,SS,,.283|96R|23HR|82RBI|28SB,12.0,Trea Turner (PHI - SS),8.0,19.0,12.8,2.5,11.0,-1.0,"Trea Turner struggled in his first season in Philadelphia, leading to the infamous game where his own mother booed him. He eventually turned it around and ended the season, slashing .266/.320/.459 with 102 runs, 76 RBIs, 26 home runs, and 30 stolen bases. Turner's baserunning value remains in the 99th percentile, according to Statcast, and many of his underlying metrics suggest improvement in the 2024 season. At this point, however, Turner's ADP is in the first round in NFBC leagues, and there may be better value elsewhere at shortstop this year.",SS,Trea Turner (PHI - SS),".283|96R|23HR|82RBI|28SB
Trea Turner struggled in his first season in Philadelphia, leading to the infamous game where his own mother booed him. He eventually turned it around and ended the season, slashing .266/.320/.459 with 102 runs, 76 RBIs, 26 home runs, and 30 stolen bases. Turner's baserunning value remains in the 99th percentile, according to Statcast, and many of his underlying metrics suggest improvement in the 2024 season. At this point, however, Turner's ADP is in the first round in NFBC leagues, and there may be better value elsewhere at shortstop this year.",38.0
12,Jose Ramirez_CLE,572.0,92.0,28,95.0,24.0,0.285,0.364,163,37.0,4.0,72.0,78.0,0.51,0.874,515,H,https://www.fantasypros.com/mlb/players/jose-ramirez.php,,,,,,,,,,,,,,jose-ramirez,"Jose Ramirez (CLE - 3B,DH)",Jose Ramirez,Ramirez,CLE,"3B,DH",,.285|92R|28HR|95RBI|24SB,13.0,"Jose Ramirez (CLE - 3B,DH)",9.0,21.0,12.8,1.9,12.0,-1.0,"Jose Ramirez turned in another stellar season in 2023, hitting 24 home runs and stealing 28 bases while slashing .282/.356/.475. His other counting stats took a hit due to a subpar lineup around him. He only knocked in 80 and scored 87 across 156 games. Ramirez will be in his age-31 season, typically a time when stolen bases begin to slow down, but his superb batting skills will continue to have high fantasy value. If Cleveland does not improve the lineup around him, he is a first-round talent in a later-round situation that will leave fantasy managers wanting more.","3B,DH","Jose Ramirez (CLE - 3B,DH)",".285|92R|28HR|95RBI|24SB
Jose Ramirez turned in another stellar season in 2023, hitting 24 home runs and stealing 28 bases while slashing .282/.356/.475. His other counting stats took a hit due to a subpar lineup around him. He only knocked in 80 and scored 87 across 156 games. Ramirez will be in his age-31 season, typically a time when stolen bases begin to slow down, but his superb batting skills will continue to have high fantasy value. If Cleveland does not improve the lineup around him, he is a first-round talent in a later-round situation that will leave fantasy managers wanting more.",3.0
13,Spencer Strider_ATL,,,20,,,,,137,,,,,,,486,P,https://www.fantasypros.com/mlb/players/spencer-strider.php,180.1,256.0,15.0,0.0,3.3,1.09,66.0,59.0,31.0,31.0,6.0,0.0,12.79,spencer-strider,Spencer Strider (ATL - SP),Spencer Strider,Strider,ATL,SP,,15-6-0SV|3.30|1.09|12.79K9,14.0,Spencer Strider (ATL - SP),5.0,29.0,13.3,4.3,13.0,-1.0,"Spencer Strider performed as advertised in 2023. He struck out a ridiculous 281 batters in 186 2/3 innings for a 13.55 K/9. His walk rate dropped for the third straight season, and his xBAA was .205. His outlier was a 3.86 ERA, but don't let this stop you from drafting him, as his xERA was 3.09. Strider is currently the first pitcher off the board in NFBC drafts. He is neck-and-neck with Gerrit Cole for best fantasy SP1.",SP,Spencer Strider (ATL - SP),"15-6-0SV|3.30|1.09|12.79K9
Spencer Strider performed as advertised in 2023. He struck out a ridiculous 281 batters in 186 2/3 innings for a 13.55 K/9. His walk rate dropped for the third straight season, and his xBAA was .205. His outlier was a 3.86 ERA, but don't let this stop you from drafting him, as his xERA was 3.09. Strider is currently the first pitcher off the board in NFBC drafts. He is neck-and-neck with Gerrit Cole for best fantasy SP1.",8.0
14,Matt Olson_ATL,560.0,107.0,42,116.0,1.0,0.273,0.372,153,29.0,2.0,89.0,148.0,0.554,0.926,484,H,https://www.fantasypros.com/mlb/players/matt-olson.php,,,,,,,,,,,,,,matt-olson,Matt Olson (ATL - 1B),Matt Olson,Olson,ATL,1B,,.273|107R|42HR|116RBI|1SB,15.0,Matt Olson (ATL - 1B),7.0,17.0,15.0,1.8,15.0,0.0,"Matt Olson's 2023 season marked a significant improvement over his 2022 performance. His batting average jumped from .240 to .283, and he saw a notable increase in his on-base percentage (OBP), going from .325 to .389. More impressively, Olson's slugging percentage (SLG) spiked to .604, substantially improving from his .477 in 2022. His home run count highlights this surge in power; he smashed 54 homers with 139 RBI, leading all of MLB. Additionally, Olson played in all 162 games for the formidable Atlanta Braves, a role he will return to in 2024. While Freddie Freeman offers better all-around numbers, Olson is the powerful corner infielder worth a second-round pick.",1B,Matt Olson (ATL - 1B),".273|107R|42HR|116RBI|1SB
Matt Olson's 2023 season marked a significant improvement over his 2022 performance. His batting average jumped from .240 to .283, and he saw a notable increase in his on-base percentage (OBP), going from .325 to .389. More impressively, Olson's slugging percentage (SLG) spiked to .604, substantially improving from his .477 in 2022. His home run count highlights this surge in power; he smashed 54 homers with 139 RBI, leading all of MLB. Additionally, Olson played in all 162 games for the formidable Atlanta Braves, a role he will return to in 2024. While Freddie Freeman offers better all-around numbers, Olson is the powerful corner infielder worth a second-round pick.",9.0
15,Yordan Alvarez_HOU,497.0,96.0,38,109.0,1.0,0.3,0.393,149,30.0,2.0,76.0,115.0,0.596,0.989,471,H,https://www.fantasypros.com/mlb/players/yordan-alvarez.php,,,,,,,,,,,,,,yordan-alvarez,"Yordan Alvarez (HOU - DH,OF)",Yordan Alvarez,Alvarez,HOU,"DH,OF",,.300|96R|38HR|109RBI|1SB,16.0,"Yordan Alvarez (HOU - LF,DH)",13.0,21.0,15.8,1.8,14.0,-2.0,"Despite missing 68 games in 2023, Yordan Alvarez showcased his exceptional batting skills. He posted a .293/.407/.583 line with 31 home runs and 97 RBIs, mirroring his 2022 RBI count in fewer games. Statcast ranks him in the 99th percentile for batting run value, underscoring his undeniable value in four fantasy categories. While his 18.5% strikeout rate is notable, his 13.9% walk rate compensates well. Alvarez is an excellent second-round choice for fantasy teams, especially if you're flexible with stolen bases.","DH,OF","Yordan Alvarez (HOU - DH,OF)",".300|96R|38HR|109RBI|1SB
Despite missing 68 games in 2023, Yordan Alvarez showcased his exceptional batting skills. He posted a .293/.407/.583 line with 31 home runs and 97 RBIs, mirroring his 2022 RBI count in fewer games. Statcast ranks him in the 99th percentile for batting run value, underscoring his undeniable value in four fantasy categories. While his 18.5% strikeout rate is notable, his 13.9% walk rate compensates well. Alvarez is an excellent second-round choice for fantasy teams, especially if you're flexible with stolen bases.",11.0
16,Gerrit Cole_NYY,,,27,,,,,171,,,,,,,460,P,https://www.fantasypros.com/mlb/players/gerrit-cole.php,199.5,228.0,14.0,0.0,3.54,1.12,78.0,52.0,32.0,32.0,8.0,2.0,10.29,gerrit-cole,Gerrit Cole (NYY - SP),Gerrit Cole,Cole,NYY,SP,,14-8-0SV|3.54|1.12|10.29K9,17.0,Gerrit Cole (NYY - SP),11.0,30.0,16.4,2.8,16.0,-1.0,"As Gerrit Cole enters the 2024 season at age 33, he continues to be a cornerstone of the New York Yankees' rotation. Cole made 33 starts last season, totaling 209.0 innings pitched and struck out 222 batters. He maintained an elite ace, allowing 157 hits and 48 walks, with a home run total of 20, reflecting his ability to limit long balls, a critical factor in his success. His K/9 of 9.56 was lower than the five seasons before, but that number is projected to get north of 10 again in 2024. While his age might raise concerns about potential decline, his 2023 season showed that Cole still possesses the skills to be a top-tier pitcher. He should still be one of the first two pitchers off the board (Spencer Strider).",SP,Gerrit Cole (NYY - SP),"14-8-0SV|3.54|1.12|10.29K9
As Gerrit Cole enters the 2024 season at age 33, he continues to be a cornerstone of the New York Yankees' rotation. Cole made 33 starts last season, totaling 209.0 innings pitched and struck out 222 batters. He maintained an elite ace, allowing 157 hits and 48 walks, with a home run total of 20, reflecting his ability to limit long balls, a critical factor in his success. His K/9 of 9.56 was lower than the five seasons before, but that number is projected to get north of 10 again in 2024. While his age might raise concerns about potential decline, his 2023 season showed that Cole still possesses the skills to be a top-tier pitcher. He should still be one of the first two pitchers off the board (Spencer Strider).",12.0
17,Corey Seager_TEX,544.0,97.0,31,92.0,3.0,0.295,0.364,160,36.0,1.0,59.0,103.0,0.534,0.898,446,H,https://www.fantasypros.com/mlb/players/corey-seager.php,,,,,,,,,,,,,,corey-seager,Corey Seager (TEX - SS),Corey Seager,Seager,TEX,SS,,.295|97R|31HR|92RBI|3SB,18.0,Corey Seager (TEX - SS),11.0,31.0,17.1,3.0,18.0,0.0,"Corey Seager had an outstanding 2023. His rankings in the American League in batting categories were a batting average of .327 (2nd), OBP of .390 (3rd), SLG of .623 (2nd), and OPS of 1.103 (2nd). Seager's power was on full display, as he smashed 33 home runs, tying him for 5th in the AL, and he led the league in doubles with 42. Even with slight regression in store, the 29-year-old offers exceptional power numbers from a tough position and should be a Top 3 shortstop off the board.",SS,Corey Seager (TEX - SS),".295|97R|31HR|92RBI|3SB
Corey Seager had an outstanding 2023. His rankings in the American League in batting categories were a batting average of .327 (2nd), OBP of .390 (3rd), SLG of .623 (2nd), and OPS of 1.103 (2nd). Seager's power was on full display, as he smashed 33 home runs, tying him for 5th in the AL, and he led the league in doubles with 42. Even with slight regression in store, the 29-year-old offers exceptional power numbers from a tough position and should be a Top 3 shortstop off the board.",17.0
18,Austin Riley_ATL,585.0,99.0,35,103.0,3.0,0.279,0.341,163,31.0,2.0,55.0,158.0,0.518,0.86,408,H,https://www.fantasypros.com/mlb/players/austin-riley.php,,,,,,,,,,,,,,austin-riley,Austin Riley (ATL - 3B),Austin Riley,Riley,ATL,3B,,.279|99R|35HR|103RBI|3SB,19.0,Austin Riley (ATL - 3B),12.0,23.0,19.4,1.7,17.0,-2.0,"Austin Riley continued solidifying his position as the premier power-hitting third baseman in the National League during the 2023 season. He finished with a .281 batting average with 37 home runs and 97 RBIs. His slugging percentage stood at .516, contributing to an OPS of .861. Riley scored 27 more runs than the year before due to being in such a potent lineup. He doesn't walk much and strikes out more than we'd like. But Riley's ability to consistently hit for power while maintaining a reasonable batting average makes him a valuable asset in fantasy baseball, especially considering his position at third base.",3B,Austin Riley (ATL - 3B),".279|99R|35HR|103RBI|3SB
Austin Riley continued solidifying his position as the premier power-hitting third baseman in the National League during the 2023 season. He finished with a .281 batting average with 37 home runs and 97 RBIs. His slugging percentage stood at .516, contributing to an OPS of .861. Riley scored 27 more runs than the year before due to being in such a potent lineup. He doesn't walk much and strikes out more than we'd like. But Riley's ability to consistently hit for power while maintaining a reasonable batting average makes him a valuable asset in fantasy baseball, especially considering his position at third base.",34.0
19,Bryce Harper_PHI,526.0,93.0,29,93.0,13.0,0.285,0.388,150,35.0,1.0,89.0,137.0,0.52,0.908,434,H,https://www.fantasypros.com/mlb/players/bryce-harper.php,,,,,,,,,,,,,,bryce-harper,"Bryce Harper (PHI - 1B,DH)",Bryce Harper,Harper,PHI,"1B,DH",,.285|93R|29HR|93RBI|13SB,20.0,"Bryce Harper (PHI - 1B,DH)",15.0,28.0,19.4,2.2,26.0,6.0,"Bryce Harper returned triumphantly from elbow surgery in May instead of the predicted July and rewarded every fantasy manager who took a flier on him late in 2023 drafts. He played 126 games and remained an elite hitter in the majors, slashing .293/.401/.499 in the middle of a Phillies lineup that finished sixth in team OPS. Harper is now primarily a DH/1B, which should work just fine in fantasy leagues, and fantasy managers can anticipate a 30/90/90 season with double-digit steals (he stole 11 in '23). After Freddie Freeman is off the board, whether Matt Olson or Harper goes next is a coin flip. A full season of Bryce Harper is never a bad thing to have on your fantasy roster.","1B,DH","Bryce Harper (PHI - 1B,DH)",".285|93R|29HR|93RBI|13SB
Bryce Harper returned triumphantly from elbow surgery in May instead of the predicted July and rewarded every fantasy manager who took a flier on him late in 2023 drafts. He played 126 games and remained an elite hitter in the majors, slashing .293/.401/.499 in the middle of a Phillies lineup that finished sixth in team OPS. Harper is now primarily a DH/1B, which should work just fine in fantasy leagues, and fantasy managers can anticipate a 30/90/90 season with double-digit steals (he stole 11 in '23). After Freddie Freeman is off the board, whether Matt Olson or Harper goes next is a coin flip. A full season of Bryce Harper is never a bad thing to have on your fantasy roster.",21.0
20,Rafael Devers_BOS,579.0,96.0,35,99.0,5.0,0.282,0.35,163,37.0,1.0,61.0,130.0,0.527,0.876,448,H,https://www.fantasypros.com/mlb/players/rafael-devers.php,,,,,,,,,,,,,,rafael-devers,Rafael Devers (BOS - 3B),Rafael Devers,Devers,BOS,3B,,.282|96R|35HR|99RBI|5SB,21.0,Rafael Devers (BOS - 3B),17.0,29.0,22.0,2.0,19.0,-2.0,"At 27 years old, Rafael Devers remains a linchpin in the Red Sox lineup. His 2023 season saw him at the plate 656 times, where he notched 157 hits, including 33 home runs and 100 RBIs, and scored 90 runs. His performance slightly dropped in batting average to .271 from .295 in 2022. Still, he maintained a solid on-base percentage of .351 and a slugging percentage of .500. Devers always seems to be overlooked in fantasy drafts. Still, he is a set-and-forget third baseman who will play 150+ games.",3B,Rafael Devers (BOS - 3B),".282|96R|35HR|99RBI|5SB
At 27 years old, Rafael Devers remains a linchpin in the Red Sox lineup. His 2023 season saw him at the plate 656 times, where he notched 157 hits, including 33 home runs and 100 RBIs, and scored 90 runs. His performance slightly dropped in batting average to .271 from .295 in 2022. Still, he maintained a solid on-base percentage of .351 and a slugging percentage of .500. Devers always seems to be overlooked in fantasy drafts. Still, he is a set-and-forget third baseman who will play 150+ games.",15.0
21,Marcus Semien_TEX,612.0,102.0,27,80.0,16.0,0.264,0.33,161,32.0,3.0,61.0,114.0,0.46,0.791,424,H,https://www.fantasypros.com/mlb/players/marcus-semien.php,,,,,,,,,,,,,,marcus-semien,Marcus Semien (TEX - 2B),Marcus Semien,Semien,TEX,2B,,.264|102R|27HR|80RBI|16SB,22.0,Marcus Semien (TEX - 2B),13.0,34.0,23.6,4.2,22.0,0.0,"Marcus Semien excelled in the 2023 season with a .276 batting average across 670 at-bats. He demonstrated notable power, hitting 28 home runs and driving in 100 RBIs. Over his career, Semien has a .258 average with 215 home runs and 120 stolen bases. For the 2024 season, fantasy managers can look to Semien for consistent power and run production in a powerful lineup that should get even better as the young hitters come into their own. His ability to contribute in multiple categories and projections in the 25 HR and 100 RBI range, along with double-digit steals, should make him the top 2B off the board after Mookie Betts.",2B,Marcus Semien (TEX - 2B),".264|102R|27HR|80RBI|16SB
Marcus Semien excelled in the 2023 season with a .276 batting average across 670 at-bats. He demonstrated notable power, hitting 28 home runs and driving in 100 RBIs. Over his career, Semien has a .258 average with 215 home runs and 120 stolen bases. For the 2024 season, fantasy managers can look to Semien for consistent power and run production in a powerful lineup that should get even better as the young hitters come into their own. His ability to contribute in multiple categories and projections in the 25 HR and 100 RBI range, along with double-digit steals, should make him the top 2B off the board after Mookie Betts.",24.0
22,Ozzie Albies_ATL,578.0,94.0,28,95.0,12.0,0.277,0.33,160,32.0,4.0,45.0,107.0,0.491,0.821,423,H,https://www.fantasypros.com/mlb/players/ozhaino-albies.php,,,,,,,,,,,,,,ozhaino-albies,Ozzie Albies (ATL - 2B),Ozzie Albies,Albies,ATL,2B,,.277|94R|28HR|95RBI|12SB,23.0,Ozzie Albies (ATL - 2B),14.0,41.0,24.1,4.4,23.0,0.0,"After an injury-marred 2022 season, Ozzie Albies made a triumphant return in 2023, reasserting himself as one of the premier second basemen in the league. At just 26, Albies has already etched his name as a three-time All-Star and two-time Silver Slugger recipient. The 2023 season saw him play 148 games, boasting a robust 124 OPS+, and delivering a .280/.336/.513 slash line. Albies' power was on full display, with a career-high 33 home runs and 109 RBIs, part of his 68 extra-base hits. This marked improvement in power numbers was complemented by a more patient approach at the plate, evident in his on-base percentage. He also contributed 13 stolen bases. Albie's blend of power, speed, and defense makes him a top fantasy pick, especially at a position not typically known for such prolific power numbers.",2B,Ozzie Albies (ATL - 2B),".277|94R|28HR|95RBI|12SB
After an injury-marred 2022 season, Ozzie Albies made a triumphant return in 2023, reasserting himself as one of the premier second basemen in the league. At just 26, Albies has already etched his name as a three-time All-Star and two-time Silver Slugger recipient. The 2023 season saw him play 148 games, boasting a robust 124 OPS+, and delivering a .280/.336/.513 slash line. Albies' power was on full display, with a career-high 33 home runs and 109 RBIs, part of his 68 extra-base hits. This marked improvement in power numbers was complemented by a more patient approach at the plate, evident in his on-base percentage. He also contributed 13 stolen bases. Albie's blend of power, speed, and defense makes him a top fantasy pick, especially at a position not typically known for such prolific power numbers.",25.0
23,Pete Alonso_NYM,564.0,92.0,41,113.0,4.0,0.248,0.324,140,24.0,2.0,64.0,139.0,0.515,0.839,432,H,https://www.fantasypros.com/mlb/players/peter-alonso.php,,,,,,,,,,,,,,peter-alonso,Pete Alonso (NYM - 1B),Pete Alonso,Alonso,NYM,1B,,.248|92R|41HR|113RBI|4SB,24.0,Pete Alonso (NYM - 1B),19.0,31.0,24.7,2.1,20.0,-4.0,"In 2023, Alonso showcased his home run prowess, belting 46 to finish third in the majors. His batting average disintegrated to .217 from .271 in 2022, and his OBP cratered to .318 from .352. His run production remained high, with 92 runs scored and 118 RBIs over 658 plate appearances. Chances are good that Alonso's ratios will settle somewhere between his 2022 and 2023 numbers. If you're looking for monster counting stats from your first baseman, Alonso has you covered in three categories and most likely will be around in the third round.",1B,Pete Alonso (NYM - 1B),".248|92R|41HR|113RBI|4SB
In 2023, Alonso showcased his home run prowess, belting 46 to finish third in the majors. His batting average disintegrated to .217 from .271 in 2022, and his OBP cratered to .318 from .352. His run production remained high, with 92 runs scored and 118 RBIs over 658 plate appearances. Chances are good that Alonso's ratios will settle somewhere between his 2022 and 2023 numbers. If you're looking for monster counting stats from your first baseman, Alonso has you covered in three categories and most likely will be around in the third round.",22.0
24,Corbin Burnes_MIL,,,23,,,,,161,,,,,,,413,P,https://www.fantasypros.com/mlb/players/corbin-burnes.php,188.6,209.0,12.0,0.0,3.52,1.17,74.0,59.0,31.0,31.0,9.0,0.0,9.97,corbin-burnes,Corbin Burnes (MIL - SP),Corbin Burnes,Burnes,MIL,SP,,12-9-0SV|3.52|1.17|9.97K9,25.0,Corbin Burnes (MIL - SP),12.0,39.0,25.9,2.9,21.0,-4.0,"Corbin Burnes is in the last year of his contract with the Milwaukee Brewers, and it would be somewhat surprising if he still plays for them at the end of the year. The important thing to note is that his pending free agency makes him an even better draft pick in 2024 than usual. And his ""usual"" is still elite. Burnes landed at 200 strikeouts in 193 2/3 innings with a 3.39 ERA and microscopic 1.07 WHIP. Hitters struggle to make good contact on Burnes's pitches (avgEV of 86.4), but his K% dropped five percent to 25.5. As the third pitcher in Tier 1, he has the most to gain in 2024 and will make an excellent SP1 in fantasy.",SP,Corbin Burnes (MIL - SP),"12-9-0SV|3.52|1.17|9.97K9
Corbin Burnes is in the last year of his contract with the Milwaukee Brewers, and it would be somewhat surprising if he still plays for them at the end of the year. The important thing to note is that his pending free agency makes him an even better draft pick in 2024 than usual. And his ""usual"" is still elite. Burnes landed at 200 strikeouts in 193 2/3 innings with a 3.39 ERA and microscopic 1.07 WHIP. Hitters struggle to make good contact on Burnes's pitches (avgEV of 86.4), but his K% dropped five percent to 25.5. As the third pitcher in Tier 1, he has the most to gain in 2024 and will make an excellent SP1 in fantasy.",29.0
25,Francisco Lindor_NYM,582.0,91.0,26,90.0,20.0,0.253,0.325,147,28.0,2.0,63.0,127.0,0.445,0.77,395,H,https://www.fantasypros.com/mlb/players/francisco-lindor.php,,,,,,,,,,,,,,francisco-lindor,Francisco Lindor (NYM - SS),Francisco Lindor,Lindor,NYM,SS,,.253|91R|26HR|90RBI|20SB,26.0,Francisco Lindor (NYM - SS),18.0,38.0,26.6,4.2,24.0,-2.0,"Francisco Lindor had the quietest 31-homer season in recent memory. He also stole 31 bases, scored 108 runs, and drove in 98. To put this in perspective, among shortstops who played 20 games at the position, Lindor's ranks are as follows: Home runs (2nd), runs (1st), RBI (1st), and stolen bases (7th). His incredible fantasy year was buried under the Mets' real-life struggles and underperformance, but make no mistake about it. Lindor is a Top 5 shortstop who is perceived as much lower. Take advantage of the discount if it is available in your leagues.",SS,Francisco Lindor (NYM - SS),".253|91R|26HR|90RBI|20SB
Francisco Lindor had the quietest 31-homer season in recent memory. He also stole 31 bases, scored 108 runs, and drove in 98. To put this in perspective, among shortstops who played 20 games at the position, Lindor's ranks are as follows: Home runs (2nd), runs (1st), RBI (1st), and stolen bases (7th). His incredible fantasy year was buried under the Mets' real-life struggles and underperformance, but make no mistake about it. Lindor is a Top 5 shortstop who is perceived as much lower. Take advantage of the discount if it is available in your leagues.",41.0
26,Zack Wheeler_PHI,,,22,,,,,172,,,,,,,418,P,https://www.fantasypros.com/mlb/players/zack-wheeler.php,191.6,199.0,13.0,0.0,3.52,1.13,75.0,44.0,31.0,31.0,8.0,1.0,9.35,zack-wheeler,Zack Wheeler (PHI - SP),Zack Wheeler,Wheeler,PHI,SP,,13-8-0SV|3.52|1.13|9.35K9,27.0,Zack Wheeler (PHI - SP),20.0,54.0,28.2,4.3,28.0,1.0,"Zack Wheeler continued his SP1 ways in 2023, racking up 212 strikeouts in 192 innings. His ERA was a little high (for him) at 3.61, and his xFIP supported that at 3.54. Wheeler is in the 95th percentile in BB% (5.0), so you can draft him knowing he will protect your WHIP better than many other aces. He also started 32 games, making his durability an asset as well. Wheeler remains at the top of Tier 2 after the Strider/Cole/Burnes triad, and you can probably get him in the third round.",SP,Zack Wheeler (PHI - SP),"13-8-0SV|3.52|1.13|9.35K9
Zack Wheeler continued his SP1 ways in 2023, racking up 212 strikeouts in 192 innings. His ERA was a little high (for him) at 3.61, and his xFIP supported that at 3.54. Wheeler is in the 95th percentile in BB% (5.0), so you can draft him knowing he will protect your WHIP better than many other aces. He also started 32 games, making his durability an asset as well. Wheeler remains at the top of Tier 2 after the Strider/Cole/Burnes triad, and you can probably get him in the third round.",26.0
27,Luis Robert Jr._CWS,567.0,85.0,33,88.0,18.0,0.267,0.31,151,34.0,1.0,35.0,164.0,0.507,0.816,352,H,https://www.fantasypros.com/mlb/players/luis-robert.php,,,,,,,,,,,,,,luis-robert,Luis Robert Jr. (CWS - OF),Luis Robert Jr.,Robert Jr.,CWS,OF,,.267|85R|33HR|88RBI|18SB,28.0,Luis Robert Jr. (CWS - CF),23.0,37.0,28.2,2.5,27.0,-1.0,"In 2023, Luis Robert Jr. finally delivered on his potential, playing 145 games and hitting .264 with 38 homers, 20 steals, 90 runs, and 80 RBIs. Despite Chicago's weak lineup, Robert's performance was a bright spot, showcasing his power-speed blend vital for fantasy outfielders. His limited walks (5.0 BB%) and injury history remain concerns, but his healthy season boosts his draft appeal for 2024.",OF,Luis Robert Jr. (CWS - OF),".267|85R|33HR|88RBI|18SB
In 2023, Luis Robert Jr. finally delivered on his potential, playing 145 games and hitting .264 with 38 homers, 20 steals, 90 runs, and 80 RBIs. Despite Chicago's weak lineup, Robert's performance was a bright spot, showcasing his power-speed blend vital for fantasy outfielders. His limited walks (5.0 BB%) and injury history remain concerns, but his healthy season boosts his draft appeal for 2024.",72.0
28,Vladimir Guerrero Jr._TOR,576.0,91.0,32,100.0,6.0,0.282,0.355,162,31.0,1.0,65.0,99.0,0.504,0.859,460,H,https://www.fantasypros.com/mlb/players/vladimir-guerrero-jr.php,,,,,,,,,,,,,,vladimir-guerrero-jr,"Vladimir Guerrero Jr. (TOR - 1B,DH)",Vladimir Guerrero Jr.,Guerrero Jr.,TOR,"1B,DH",,.282|91R|32HR|100RBI|6SB,29.0,"Vladimir Guerrero Jr. (TOR - 1B,DH)",21.0,43.0,29.2,6.4,25.0,-4.0,"Vladimir Guerrero Jr. played 156 games and raised his walk rate while lowering his strikeout rate. Those were the highlights. Unfortunately, his other numbers took a fall across the board. The good news for 2024 is that Vladdy's expected numbers were more in line with what fantasy managers were looking for when they drafted him. For his age-25 season, he should see a bounce back to mid-30s in homers and close to 100/100 in runs and RBIs. The biggest discrepancy was his .264 average compared to his xBA of .295. Vladdy should be an asset, but he is now a Round 3 or 4 guy.","1B,DH","Vladimir Guerrero Jr. (TOR - 1B,DH)",".282|91R|32HR|100RBI|6SB
Vladimir Guerrero Jr. played 156 games and raised his walk rate while lowering his strikeout rate. Those were the highlights. Unfortunately, his other numbers took a fall across the board. The good news for 2024 is that Vladdy's expected numbers were more in line with what fantasy managers were looking for when they drafted him. For his age-25 season, he should see a bounce back to mid-30s in homers and close to 100/100 in runs and RBIs. The biggest discrepancy was his .264 average compared to his xBA of .295. Vladdy should be an asset, but he is now a Round 3 or 4 guy.",13.0
29,Kevin Gausman_TOR,,,24,,,,,164,,,,,,,443,P,https://www.fantasypros.com/mlb/players/kevin-gausman.php,188.2,221.0,13.0,0.0,3.35,1.13,70.0,49.0,31.0,31.0,8.0,0.0,10.57,kevin-gausman,Kevin Gausman (TOR - SP),Kevin Gausman,Gausman,TOR,SP,,13-8-0SV|3.35|1.13|10.57K9,30.0,Kevin Gausman (TOR - SP),21.0,52.0,30.1,3.9,31.0,1.0,"Kevin Gausman had a great second season north of the border, pitching 185 innings and striking out 237. His 11.53 K/9 was the second-highest of his career, but his walk rate went back up to 7.2% from his career low in 2022 (3.9). He has a couple of questionable metrics, namely his 3.87 xERA compared to his actual 3.16 ERA. His xFIP ended at 3.22, though, so chances are good that number will settle somewhere in the middle. His 31.1% strikeout rate might come back down to earth a little as well. Gausman is a good SP1 from Tier 2.",SP,Kevin Gausman (TOR - SP),"13-8-0SV|3.35|1.13|10.57K9
Kevin Gausman had a great second season north of the border, pitching 185 innings and striking out 237. His 11.53 K/9 was the second-highest of his career, but his walk rate went back up to 7.2% from his career low in 2022 (3.9). He has a couple of questionable metrics, namely his 3.87 xERA compared to his actual 3.16 ERA. His xFIP ended at 3.22, though, so chances are good that number will settle somewhere in the middle. His 31.1% strikeout rate might come back down to earth a little as well. Gausman is a good SP1 from Tier 2.",18.0
